variationType,variationId,id,spotId,patternId
0,3030,1221,4,115
3,3410,1222,4,116
0,3810,1223,4,117
1,3210,1224,4,118
0,3210,1225,4,119
1,3030,1226,4,120
1,3800,1227,4,121
2,3410,1228,4,122
0,3000,1229,4,123
0,3810,1230,4,124
0,3400,1231,4,125
1,3210,1232,4,126
1,3000,1233,4,127
3,3400,1234,4,128
0,3810,1235,4,129
0,3410,1236,4,130
0,3410,1237,4,131
0,3410,1238,4,132
0,3000,1239,4,133
0,3220,1240,4,134
3,3400,1241,4,135
0,3800,1242,4,136
1,3220,1243,4,137
1,3210,1244,4,138
0,3810,1245,4,139
2,3410,1246,4,140
0,3030,1247,4,141
0,3810,1248,4,142
1,3210,1249,4,143
1,3810,1250,4,144
1,3030,1251,4,150
0,3220,1252,4,151
0,3200,1253,4,152
0,3200,1254,4,153
4,3410,1255,4,154
1,3400,1256,4,155
0,3210,1257,4,156
0,3200,1258,4,157
0,3800,1259,4,158
1,3210,1260,4,159
1,3400,1261,4,160
0,3220,1262,4,161
1,3810,1263,4,162
0,3220,1264,4,163
1,3410,1265,4,164
1,3210,1266,4,165
0,3400,1267,4,166
1,3220,1268,4,167
0,3200,1269,4,168
0,3410,1270,4,169
1,3030,1271,4,170
0,2110,1272,4,171
1,3000,1273,4,172
1,3800,1274,4,173
0,3430,1275,4,174
3,3410,1276,4,175
0,3220,1277,4,176
0,3200,1278,4,177
1,3200,1279,4,178
2,3410,1280,4,179
0,3410,1281,4,180
0,3000,1282,4,181
1,3220,1283,4,182
0,3000,1284,4,183
1,3030,1285,4,184
0,3810,1286,4,190
1,3400,1287,4,191
0,3810,1288,4,192
1,3810,1289,4,193
0,3800,1290,4,194
1,3200,1291,4,195
1,3030,1292,4,196
1,3220,1293,4,197
3,3410,1294,4,198
0,3220,1295,4,199
0,3430,1296,4,200
0,3220,1297,4,201
1,3410,1298,4,202
0,3000,1299,4,203
2,3410,1300,4,204
0,3030,1301,4,205
0,3800,1302,4,206
0,3400,1303,4,207
0,3420,1304,4,208
2,3400,1305,4,209
4,3410,1306,4,210
4,3410,1307,4,211
0,3000,1308,4,212
1,3400,1309,4,213
2,3400,1310,4,214
3,3410,1311,4,215
0,3030,1312,4,216
0,3800,1313,4,217
4,3410,1314,4,218
0,3800,1315,4,219
1,3810,1316,4,220
0,3800,1317,4,221
1,3810,1318,4,222
4,3410,1319,4,223
3,3400,1320,4,224
0,3430,1321,4,230
1,3810,1322,4,231
0,3810,1323,4,232
1,3000,1324,4,233
0,3420,1325,4,234
1,3400,1326,4,235
1,3810,1327,4,236
0,3430,1328,4,237
0,3210,1329,4,238
1,3210,1330,4,239
0,3800,1331,4,240
1,3030,1332,4,241
0,2110,1333,4,242
0,3030,1334,4,243
4,3410,1335,4,244
1,3000,1336,4,245
0,3200,1337,4,246
0,3430,1338,4,247
0,3000,1339,4,248
1,3810,1340,4,249
0,3420,1341,4,250
1,3200,1342,4,251
0,3810,1343,4,252
0,3200,1344,4,253
1,3000,1345,4,254
1,3800,1346,4,255
0,3000,1347,4,256
3,3400,1348,4,257
3,3400,1349,4,258
1,3030,1350,4,259
1,3000,1351,4,260
0,3200,1352,4,261
0,3800,1353,4,262
1,3800,1354,4,263
1,3000,1355,4,264
1,3030,1356,4,270
3,3410,1357,4,271
1,3810,1358,4,272
0,3210,1359,4,273
0,3420,1360,4,274
1,3810,1361,4,275
1,3400,1362,4,276
0,3420,1363,4,277
1,3810,1364,4,278
1,3800,1365,4,279
0,3810,1366,4,280
0,3220,1367,4,281
1,3200,1368,4,282
1,3800,1369,4,283
0,3030,1370,4,284
0,3810,1371,4,285
0,3800,1372,4,286
0,3220,1373,4,287
0,3430,1374,4,288
1,3810,1375,4,289
3,3410,1376,4,290
1,3220,1377,4,291
0,3030,1378,4,292
1,3000,1379,4,293
1,3400,1380,4,294
2,3400,1381,4,295
0,3000,1382,4,296
0,3410,1383,4,297
1,3200,1384,4,298
0,3000,1385,4,299
4,3410,1386,4,300
1,3810,1387,4,301
1,3220,1388,4,302
0,3210,1389,4,303
1,3030,1390,4,304
1,3220,1391,4,310
2,3210,1392,4,311
0,3430,1393,4,312
1,3800,1394,4,313
1,3200,1395,4,314
0,3800,1396,4,315
0,3200,1397,4,316
3,3400,1398,4,317
1,3000,1399,4,318
0,3030,1400,4,319
0,3420,1401,4,1000
0,3420,1402,4,1001
0,3400,1403,4,1002
1,3800,1404,4,1003
0,3220,1405,4,1004
1,3200,1406,4,1010
1,5000,1407,4,1011
2,3210,1408,4,1012
4,5011,1409,4,1013
0,5006,1410,4,1014
2,3410,1411,4,1020
4,5011,1412,4,1021
0,5002,1413,4,1022
0,3400,1414,4,1023
3,5010,1415,4,1024
1,3200,1416,4,1030
2,5011,1417,4,1031
1,3800,1418,4,1032
2,5010,1419,4,1033
0,3410,1420,4,1034
6,5011,1421,4,1040
0,3220,1422,4,1041
0,3430,1423,4,1042
2,3210,1424,4,1043
2,5010,1425,4,1044
4,3410,1426,4,1050
0,3410,1427,4,1051
0,5004,1428,4,1052
0,5002,1429,4,1053
0,3030,1430,4,1054
6,5011,1431,4,1060
1,3210,1432,4,1061
0,5003,1433,4,1062
1,3210,1434,4,1063
1,5000,1435,4,1064
0,3800,1436,4,1070
1,3810,1437,4,1071
1,3810,1438,4,1072
3,5011,1439,4,1073
0,3800,1440,4,1074
0,3220,1441,4,1080
4,5011,1442,4,1081
0,3000,1443,4,1082
2,3400,1444,4,1083
0,3200,1445,4,1084
0,5010,1446,4,1085
1,3220,1447,4,1086
0,3000,1448,4,1087
0,3430,1449,4,1088
2,3410,1450,4,1089
0,5004,1451,4,1090
1,3030,1452,4,1091
1,5001,1453,4,1092
1,3400,1454,4,1093
0,3400,1455,4,1094
1,3220,1456,4,1095
3,5010,1457,4,1096
0,3200,1458,4,1097
0,5003,1459,4,1098
0,3810,1460,4,1099
1,3400,1461,4,1100
1,5001,1462,4,1101
2,5011,1463,4,1102
2,5010,1464,4,1103
0,3220,1465,4,1104
1,3800,1466,4,1110
0,3800,1467,4,1111
1,3800,1468,4,1112
4,5010,1469,4,1113
0,3000,1470,4,1114
6,5011,1471,4,1135
0,5006,1472,4,1136
0,5010,1473,4,1137
1,3410,1474,4,1138
4,5010,1475,4,1139
1,3810,1476,4,1140
2,3410,1477,4,1141
0,5003,1478,4,1142
3,3410,1479,4,1143
1,5001,1480,4,1144
0,5010,1481,4,1145
0,3220,1482,4,1146
1,3800,1483,4,1147
0,5002,1484,4,1148
0,5010,1485,4,1149
0,5002,1486,4,1150
0,3800,1487,4,1151
2,5010,1488,4,1152
1,5000,1489,4,1153
0,5004,1490,4,1154
0,3030,1491,4,1155
1,3210,1492,4,1156
0,5003,1493,4,1157
0,5004,1494,4,1158
0,5004,1495,4,1159
0,3420,1496,4,1160
0,5004,1497,4,1161
2,5010,1498,4,1162
0,5010,1499,4,1163
0,3800,1500,4,1164
0,3220,1501,4,1170
1,3220,1502,4,1171
0,5004,1503,4,1172
2,3410,1504,4,1173
1,5000,1505,4,1174
0,3810,1506,4,1195
3,5011,1507,4,1196
1,3800,1508,4,1197
1,3800,1509,4,1198
0,5006,1510,4,1199
1,3220,1511,5,0
1,3810,1512,5,1
1,3200,1513,5,2
0,3400,1514,5,3
1,3400,1515,5,4
0,3220,1516,5,5
0,3810,1517,5,6
0,3410,1518,5,7
1,3200,1519,5,8
0,3800,1520,5,9
2,3210,1521,5,10
0,3220,1522,5,11
2,3210,1523,5,12
2,3400,1524,5,13
3,3410,1525,5,14
0,3420,1526,5,15
0,3810,1527,5,16
0,3030,1528,5,17
0,3800,1529,5,18
1,3000,1530,5,19
0,3420,1531,5,25
1,3210,1532,5,26
1,3030,1533,5,27
1,3810,1534,5,28
1,3030,1535,5,29
0,3410,1536,5,30
0,3000,1537,5,31
0,3210,1538,5,32
0,3410,1539,5,33
3,3400,1540,5,34
0,3030,1541,5,35
0,3410,1542,5,36
2,3400,1543,5,37
1,3000,1544,5,38
1,3800,1545,5,39
0,3030,1546,5,40
1,3000,1547,5,41
1,3410,1548,5,42
0,3030,1549,5,43
0,3200,1550,5,44
0,3810,1551,5,45
1,3030,1552,5,46
0,3810,1553,5,47
1,3810,1554,5,48
1,3030,1555,5,49
3,3410,1556,5,50
0,3030,1557,5,51
1,3210,1558,5,52
1,3030,1559,5,53
0,3410,1560,5,54
1,3810,1561,5,55
0,3800,1562,5,56
1,3000,1563,5,57
0,3030,1564,5,58
0,3220,1565,5,59
1,3210,1566,5,65
0,3200,1567,5,66
0,3420,1568,5,67
2,3400,1569,5,68
2,3400,1570,5,69
1,3000,1571,5,70
0,3420,1572,5,71
0,3030,1573,5,72
1,3210,1574,5,73
3,3410,1575,5,74
1,3030,1576,5,75
1,3400,1577,5,76
0,3810,1578,5,77
0,3810,1579,5,78
2,3400,1580,5,79
0,3030,1581,5,80
1,3810,1582,5,81
3,3410,1583,5,82
0,3030,1584,5,83
4,3410,1585,5,84
0,3410,1586,5,85
1,3800,1587,5,86
1,3400,1588,5,87
1,3410,1589,5,88
4,3410,1590,5,89
0,3400,1591,5,90
3,3410,1592,5,91
0,3030,1593,5,92
0,3030,1594,5,93
0,3420,1595,5,94
0,3200,1596,5,95
1,3210,1597,5,96
1,3220,1598,5,97
1,3030,1599,5,98
0,3800,1600,5,99
0,3200,1601,5,105
0,3420,1602,5,106
1,3030,1603,5,107
2,3400,1604,5,108
1,3810,1605,5,109
1,3210,1606,5,110
1,3210,1607,5,111
1,3030,1608,5,112
1,3000,1609,5,113
1,3800,1610,5,114
2,3410,1611,5,115
4,3410,1612,5,116
1,3410,1613,5,117
0,3800,1614,5,118
0,3810,1615,5,119
0,3430,1616,5,120
1,3200,1617,5,121
0,3000,1618,5,122
3,3410,1619,5,123
0,3210,1620,5,124
1,3400,1621,5,125
0,3210,1622,5,126
0,3810,1623,5,127
1,3000,1624,5,128
0,3810,1625,5,129
0,3800,1626,5,130
0,3430,1627,5,131
1,3800,1628,5,132
1,3000,1629,5,133
0,3210,1630,5,134
0,3000,1631,5,135
1,3220,1632,5,136
1,3000,1633,5,137
0,3210,1634,5,138
3,3400,1635,5,139
0,3800,1636,5,145
0,3000,1637,5,146
4,3410,1638,5,147
0,3410,1639,5,148
0,3200,1640,5,149
1,3400,1641,5,150
0,3000,1642,5,151
0,3410,1643,5,152
0,3810,1644,5,153
1,3800,1645,5,154
0,3800,1646,5,155
0,3800,1647,5,156
2,3400,1648,5,157
0,3800,1649,5,158
0,3030,1650,5,159
3,3400,1651,5,160
0,3810,1652,5,161
1,3200,1653,5,162
0,3430,1654,5,163
2,3410,1655,5,164
1,3210,1656,5,165
0,3810,1657,5,166
2,3410,1658,5,167
1,3810,1659,5,168
0,3810,1660,5,169
1,3000,1661,5,170
1,3810,1662,5,171
1,3220,1663,5,172
1,3810,1664,5,173
1,3410,1665,5,174
4,3410,1666,5,175
1,3400,1667,5,176
1,3800,1668,5,177
0,3000,1669,5,178
0,3000,1670,5,179
0,3220,1671,5,185
3,3410,1672,5,186
3,3400,1673,5,187
1,3810,1674,5,188
1,3810,1675,5,189
0,3200,1676,5,190
1,3400,1677,5,191
0,3420,1678,5,192
0,3000,1679,5,193
0,3200,1680,5,194
0,3210,1681,5,195
0,3410,1682,5,196
1,3810,1683,5,197
0,3430,1684,5,198
1,3800,1685,5,199
0,3000,1686,5,200
0,3000,1687,5,201
0,3000,1688,5,202
1,3200,1689,5,203
1,3210,1690,5,204
0,3810,1691,5,205
0,3030,1692,5,206
0,3400,1693,5,207
0,3810,1694,5,208
1,3000,1695,5,209
1,3000,1696,5,210
1,3030,1697,5,211
1,3400,1698,5,212
1,3030,1699,5,213
0,3220,1700,5,214
1,3220,1701,5,215
2,3210,1702,5,216
0,3410,1703,5,217
0,3800,1704,5,218
1,3210,1705,5,219
0,3400,1706,5,225
1,3000,1707,5,226
1,3800,1708,5,227
0,3400,1709,5,228
1,3030,1710,5,229
1,3210,1711,5,230
0,3800,1712,5,231
0,3400,1713,5,232
0,3800,1714,5,233
0,3420,1715,5,234
2,3410,1716,5,235
0,3800,1717,5,236
1,3810,1718,5,237
1,3000,1719,5,238
1,3030,1720,5,239
1,3810,1721,5,240
1,3200,1722,5,241
3,3400,1723,5,242
1,3200,1724,5,243
2,3210,1725,5,244
1,3410,1726,5,245
0,3410,1727,5,246
0,3200,1728,5,247
1,3800,1729,5,248
2,3410,1730,5,249
1,3030,1731,5,250
0,3220,1732,5,251
2,3400,1733,5,252
0,3220,1734,5,253
1,3810,1735,5,254
1,3220,1736,5,255
1,3800,1737,5,256
1,3210,1738,5,257
1,3000,1739,5,258
0,3800,1740,5,259
1,3810,1741,5,265
0,3030,1742,5,266
0,3030,1743,5,267
0,3210,1744,5,268
0,3000,1745,5,269
0,3810,1746,5,270
3,3410,1747,5,271
0,3420,1748,5,272
1,3800,1749,5,273
0,3810,1750,5,274
0,3810,1751,5,275
0,3030,1752,5,276
2,3210,1753,5,277
2,3410,1754,5,278
0,3200,1755,5,279
1,3220,1756,5,280
0,3000,1757,5,281
0,3410,1758,5,282
0,3400,1759,5,283
3,3410,1760,5,284
0,3220,1761,5,285
0,3220,1762,5,286
0,3420,1763,5,287
1,3000,1764,5,288
1,3800,1765,5,289
1,3030,1766,5,290
0,3200,1767,5,291
1,3800,1768,5,292
0,3030,1769,5,293
0,3000,1770,5,294
1,3800,1771,5,295
1,3030,1772,5,296
0,3000,1773,5,297
1,3810,1774,5,298
2,3410,1775,5,299
0,3210,1776,5,305
2,3400,1777,5,306
4,3410,1778,5,307
1,3000,1779,5,308
1,3810,1780,5,309
3,3400,1781,5,310
1,3810,1782,5,311
0,3030,1783,5,312
3,3400,1784,5,313
0,3810,1785,5,314
0,3200,1786,5,315
1,3810,1787,5,316
1,3200,1788,5,317
0,3420,1789,5,318
0,3400,1790,5,319
1,3810,1791,5,1000
0,3420,1792,5,1001
2,5011,1793,5,1002
1,3410,1794,5,1003
1,3810,1795,5,1004
1,3810,1796,5,1010
0,3410,1797,5,1011
1,3000,1798,5,1012
1,3810,1799,5,1013
0,3030,1800,5,1014
2,5010,1801,5,1020
0,5006,1802,5,1021
0,3030,1803,5,1022
4,5010,1804,5,1023
1,3000,1805,5,1024
0,5003,1806,5,1030
1,3800,1807,5,1031
2,5011,1808,5,1032
2,3400,1809,5,1033
2,5010,1810,5,1034
4,5011,1811,5,1040
0,5002,1812,5,1041
0,3800,1813,5,1042
6,5011,1814,5,1043
1,5001,1815,5,1044
0,5004,1816,5,1050
1,5001,1817,5,1051
4,5011,1818,5,1052
2,5010,1819,5,1053
0,5006,1820,5,1054
2,5010,1821,5,1060
0,3810,1822,5,1061
0,3000,1823,5,1062
4,5011,1824,5,1063
2,5010,1825,5,1064
3,5010,1826,5,1070
0,3800,1827,5,1071
1,3210,1828,5,1072
1,3200,1829,5,1073
0,3810,1830,5,1074
0,3210,1831,5,1080
0,5002,1832,5,1081
0,3000,1833,5,1082
0,3800,1834,5,1083
0,3810,1835,5,1084
0,3800,1836,5,1085
1,5000,1837,5,1086
0,3210,1838,5,1087
0,3430,1839,5,1088
0,5010,1840,5,1089
3,3400,1841,5,1090
4,5010,1842,5,1091
0,3800,1843,5,1092
1,3030,1844,5,1093
1,3810,1845,5,1094
2,5011,1846,5,1095
4,5010,1847,5,1096
1,5001,1848,5,1097
6,5011,1849,5,1098
3,3400,1850,5,1099
2,5010,1851,5,1105
1,3800,1852,5,1106
3,5010,1853,5,1107
6,5011,1854,5,1108
0,5005,1855,5,1109
0,3220,1856,5,1110
4,5011,1857,5,1111
1,3220,1858,5,1112
0,3420,1859,5,1113
3,3410,1860,5,1114
0,3400,1861,5,1135
0,3810,1862,5,1136
4,3410,1863,5,1137
1,3810,1864,5,1138
4,5011,1865,5,1139
1,3210,1866,5,1140
2,3410,1867,5,1141
0,3210,1868,5,1142
0,5005,1869,5,1143
0,3800,1870,5,1144
6,5011,1871,5,1145
1,5001,1872,5,1146
3,3400,1873,5,1147
1,5001,1874,5,1148
0,3220,1875,5,1149
0,5005,1876,5,1150
0,3810,1877,5,1151
0,3400,1878,5,1152
0,3000,1879,5,1153
4,5010,1880,5,1154
1,3220,1881,5,1155
0,3810,1882,5,1156
2,5011,1883,5,1157
0,3810,1884,5,1158
4,5011,1885,5,1159
1,3210,1886,5,1165
0,3430,1887,5,1166
0,3030,1888,5,1167
2,3410,1889,5,1168
0,5006,1890,5,1169
0,3810,1891,5,1170
0,3800,1892,5,1171
0,5004,1893,5,1172
0,3030,1894,5,1173
1,3800,1895,5,1174
0,3810,1896,5,1195
1,3030,1897,5,1196
2,3410,1898,5,1197
1,3220,1899,5,1198
1,3800,1900,5,1199
1,3210,1901,6,0
2,3400,1902,6,1
0,3420,1903,6,2
1,3220,1904,6,3
1,3200,1905,6,4
1,3200,1906,6,5
1,3000,1907,6,6
1,3800,1908,6,7
0,3000,1909,6,8
2,3210,1910,6,9
0,3200,1911,6,10
1,3200,1912,6,11
1,3030,1913,6,12
0,3400,1914,6,13
0,3800,1915,6,14
0,3030,1916,6,15
2,3210,1917,6,16
0,3800,1918,6,17
2,3410,1919,6,18
0,3430,1920,6,19
1,3030,1921,6,20
1,3800,1922,6,21
3,3400,1923,6,22
0,3200,1924,6,23
0,3000,1925,6,24
0,3800,1926,6,25
0,3420,1927,6,26
0,3200,1928,6,27
0,3810,1929,6,28
0,3430,1930,6,29
0,3410,1931,6,30
0,3030,1932,6,31
4,3410,1933,6,32
1,3810,1934,6,33
1,3220,1935,6,34
0,3410,1936,6,35
0,3210,1937,6,36
2,3210,1938,6,37
0,3200,1939,6,38
1,3000,1940,6,39
0,3420,1941,6,40
1,3220,1942,6,41
0,3220,1943,6,42
1,3030,1944,6,43
0,3810,1945,6,44
0,3200,1946,6,45
1,3030,1947,6,46
0,3800,1948,6,47
2,3210,1949,6,48
1,3200,1950,6,49
1,3800,1951,6,50
1,3410,1952,6,51
1,3210,1953,6,52
0,3220,1954,6,53
1,3810,1955,6,54
2,3210,1956,6,55
0,3400,1957,6,56
0,3210,1958,6,57
0,3210,1959,6,58
0,3000,1960,6,59
1,3810,1961,6,60
0,3000,1962,6,61
0,3200,1963,6,62
3,3410,1964,6,63
3,3410,1965,6,64
0,3210,1966,6,65
1,3800,1967,6,66
0,3800,1968,6,67
0,3810,1969,6,68
1,3810,1970,6,69
1,3800,1971,6,70
0,3420,1972,6,71
3,3410,1973,6,72
1,3810,1974,6,73
0,3430,1975,6,74
0,3220,1976,6,75
0,3410,1977,6,76
3,3410,1978,6,77
0,3420,1979,6,78
1,3810,1980,6,79
1,3800,1981,6,80
4,3410,1982,6,81
0,3210,1983,6,82
0,3200,1984,6,83
1,3030,1985,6,84
1,3200,1986,6,85
1,3220,1987,6,86
0,3030,1988,6,87
1,3220,1989,6,88
3,3400,1990,6,89
0,3210,1991,6,90
0,3420,1992,6,91
2,3210,1993,6,92
1,3200,1994,6,93
1,3200,1995,6,94
0,3030,1996,6,95
0,3430,1997,6,96
4,3410,1998,6,97
1,3210,1999,6,98
0,3810,2000,6,99
1,3210,2001,6,100
0,3030,2002,6,101
1,3200,2003,6,102
0,3210,2004,6,103
4,3410,2005,6,104
1,3800,2006,6,105
0,3800,2007,6,106
0,3200,2008,6,107
0,3220,2009,6,108
0,3030,2010,6,109
1,3000,2011,6,110
0,3800,2012,6,111
4,3410,2013,6,112
1,3220,2014,6,113
0,3410,2015,6,114
1,3200,2016,6,115
1,3030,2017,6,116
1,3210,2018,6,117
1,3210,2019,6,118
0,3800,2020,6,119
0,3810,2021,6,120
1,3200,2022,6,121
3,3400,2023,6,122
1,3000,2024,6,123
0,3420,2025,6,124
0,3400,2026,6,125
1,3220,2027,6,126
1,3000,2028,6,127
2,3410,2029,6,128
0,3430,2030,6,129
1,3220,2031,6,130
0,3430,2032,6,131
0,3000,2033,6,132
0,3420,2034,6,133
3,3400,2035,6,134
0,3410,2036,6,135
0,3420,2037,6,136
1,3030,2038,6,137
3,3400,2039,6,138
0,3800,2040,6,139
0,3810,2041,6,140
3,3410,2042,6,141
0,3810,2043,6,142
0,3200,2044,6,143
1,3030,2045,6,144
2,3410,2046,6,145
0,3810,2047,6,146
0,2140,2048,6,147
0,3410,2049,6,148
1,3200,2050,6,149
0,3800,2051,6,150
4,3410,2052,6,151
3,3410,2053,6,152
2,3410,2054,6,153
1,3210,2055,6,154
1,3810,2056,6,155
4,3410,2057,6,156
1,3400,2058,6,157
2,3400,2059,6,158
3,3410,2060,6,159
0,3210,2061,6,160
0,3030,2062,6,161
0,3430,2063,6,162
0,3000,2064,6,163
1,3210,2065,6,164
0,3200,2066,6,165
2,3210,2067,6,166
1,3220,2068,6,167
4,3410,2069,6,168
0,3410,2070,6,169
2,3410,2071,6,170
0,3800,2072,6,171
0,3000,2073,6,172
0,3030,2074,6,173
3,3400,2075,6,174
2,3400,2076,6,175
1,3220,2077,6,176
0,3210,2078,6,177
1,3220,2079,6,178
0,3810,2080,6,179
0,3210,2081,6,180
4,3410,2082,6,181
2,3400,2083,6,182
2,3210,2084,6,183
0,3430,2085,6,184
1,3410,2086,6,185
1,3220,2087,6,186
1,3800,2088,6,187
1,3810,2089,6,188
1,3200,2090,6,189
2,3210,2091,6,190
0,3800,2092,6,191
1,3030,2093,6,192
0,3030,2094,6,193
0,3430,2095,6,194
1,3200,2096,6,195
1,3000,2097,6,196
1,3210,2098,6,197
0,3810,2099,6,198
1,3030,2100,6,199
0,3430,2101,6,200
0,3200,2102,6,201
1,3000,2103,6,202
0,3430,2104,6,203
1,3030,2105,6,204
3,3400,2106,6,205
0,3200,2107,6,206
1,3410,2108,6,207
0,3000,2109,6,208
0,3800,2110,6,209
4,3410,2111,6,210
4,3410,2112,6,211
1,3000,2113,6,212
1,3400,2114,6,213
1,3220,2115,6,214
1,3000,2116,6,215
0,3200,2117,6,216
0,3420,2118,6,217
0,3000,2119,6,218
1,3210,2120,6,219
2,3210,2121,6,220
2,3210,2122,6,221
0,3210,2123,6,222
0,3030,2124,6,223
3,3400,2125,6,224
0,3400,2126,6,225
0,3430,2127,6,226
0,3400,2128,6,227
0,3030,2129,6,228
0,3200,2130,6,229
0,3430,2131,6,230
1,3000,2132,6,231
0,3200,2133,6,232
1,3220,2134,6,233
1,3800,2135,6,234
0,3410,2136,6,235
0,3800,2137,6,236
1,3220,2138,6,237
3,3400,2139,6,238
0,3400,2140,6,239
1,3200,2141,6,240
1,3220,2142,6,241
1,3800,2143,6,242
0,3810,2144,6,243
0,3220,2145,6,244
1,3000,2146,6,245
2,3210,2147,6,246
4,3410,2148,6,247
0,3430,2149,6,248
0,3410,2150,6,249
1,3200,2151,6,250
4,3410,2152,6,251
0,3210,2153,6,252
0,3220,2154,6,253
1,3220,2155,6,254
0,3220,2156,6,255
0,3030,2157,6,256
0,3420,2158,6,257
2,3210,2159,6,258
0,3210,2160,6,259
1,3000,2161,6,260
1,3210,2162,6,261
1,3200,2163,6,262
0,3410,2164,6,263
1,3800,2165,6,264
0,3200,2166,6,265
0,3410,2167,6,266
0,2140,2168,6,267
1,3030,2169,6,268
1,3220,2170,6,269
1,3810,2171,6,270
0,3430,2172,6,271
1,3030,2173,6,272
0,3200,2174,6,273
0,3800,2175,6,274
2,3400,2176,6,275
1,3800,2177,6,276
1,3210,2178,6,277
0,2140,2179,6,278
1,3220,2180,6,279
1,3200,2181,6,280
0,3410,2182,6,281
0,3200,2183,6,282
1,3400,2184,6,283
0,3810,2185,6,284
3,3410,2186,6,285
1,3200,2187,6,286
0,3420,2188,6,287
0,3430,2189,6,288
1,3200,2190,6,289
1,3410,2191,6,290
0,3430,2192,6,291
1,3200,2193,6,292
0,3400,2194,6,293
1,3800,2195,6,294
1,3030,2196,6,295
1,3810,2197,6,296
3,3400,2198,6,297
0,3200,2199,6,298
0,3210,2200,6,299
0,3030,2201,6,300
0,3220,2202,6,301
0,3430,2203,6,302
0,3430,2204,6,303
0,3210,2205,6,304
1,3400,2206,6,305
0,3030,2207,6,306
0,3400,2208,6,307
1,3220,2209,6,308
1,3030,2210,6,309
0,3030,2211,6,310
1,3000,2212,6,311
0,3210,2213,6,312
0,3030,2214,6,313
1,3810,2215,6,314
1,3220,2216,6,315
2,3210,2217,6,316
1,3800,2218,6,317
1,3800,2219,6,318
0,3000,2220,6,319
0,5002,2221,6,1000
1,3810,2222,6,1001
0,5005,2223,6,1002
1,3410,2224,6,1003
0,3200,2225,6,1004
1,3810,2226,6,1010
2,5011,2227,6,1011
0,3220,2228,6,1012
0,3200,2229,6,1013
3,5011,2230,6,1014
0,5010,2231,6,1020
1,3200,2232,6,1021
0,3200,2233,6,1022
0,5004,2234,6,1023
2,5010,2235,6,1024
2,5011,2236,6,1030
2,3400,2237,6,1031
0,3210,2238,6,1032
1,5001,2239,6,1033
2,3400,2240,6,1034
1,5000,2241,6,1040
0,3810,2242,6,1041
2,3400,2243,6,1042
0,5010,2244,6,1043
3,5011,2245,6,1044
3,5010,2246,6,1050
1,3000,2247,6,1051
0,5004,2248,6,1052
1,5000,2249,6,1053
0,3000,2250,6,1054
0,5005,2251,6,1060
0,5010,2252,6,1061
2,3410,2253,6,1062
4,5011,2254,6,1063
0,5006,2255,6,1064
0,5002,2256,6,1070
6,5011,2257,6,1071
6,5011,2258,6,1072
0,3210,2259,6,1073
0,3410,2260,6,1074
3,5010,2261,6,1080
3,3410,2262,6,1081
4,5010,2263,6,1082
3,3410,2264,6,1083
3,5011,2265,6,1084
1,5001,2266,6,1085
4,5011,2267,6,1086
0,3000,2268,6,1087
1,3800,2269,6,1088
4,5010,2270,6,1089
3,5010,2271,6,1090
4,5010,2272,6,1091
0,5005,2273,6,1092
1,3000,2274,6,1093
1,5001,2275,6,1094
2,3210,2276,6,1095
0,5010,2277,6,1096
0,5010,2278,6,1097
3,5010,2279,6,1098
3,3400,2280,6,1099
2,5010,2281,6,1100
4,5011,2282,6,1101
0,5005,2283,6,1102
1,3210,2284,6,1103
1,3200,2285,6,1104
0,5003,2286,6,1105
1,5001,2287,6,1106
6,5011,2288,6,1107
0,3210,2289,6,1108
0,5002,2290,6,1109
0,5010,2291,6,1110
4,5010,2292,6,1111
1,3200,2293,6,1112
1,5000,2294,6,1113
3,3410,2295,6,1114
1,3030,2296,6,1135
0,5006,2297,6,1136
0,3400,2298,6,1137
0,5010,2299,6,1138
1,3800,2300,6,1139
4,5010,2301,6,1140
1,5001,2302,6,1141
0,5003,2303,6,1142
0,3400,2304,6,1143
1,3400,2305,6,1144
1,3400,2306,6,1145
3,5011,2307,6,1146
0,5003,2308,6,1147
1,3210,2309,6,1148
3,5011,2310,6,1149
2,5011,2311,6,1150
0,5003,2312,6,1151
0,5003,2313,6,1152
4,5011,2314,6,1153
2,5011,2315,6,1154
1,5001,2316,6,1155
2,5010,2317,6,1156
0,3410,2318,6,1157
1,3200,2319,6,1158
0,5005,2320,6,1159
1,3000,2321,6,1160
6,5011,2322,6,1161
0,3200,2323,6,1162
0,5003,2324,6,1163
1,3800,2325,6,1164
2,5011,2326,6,1165
1,5001,2327,6,1166
0,5002,2328,6,1167
3,5010,2329,6,1168
6,5011,2330,6,1169
4,5011,2331,6,1170
0,5005,2332,6,1171
2,3210,2333,6,1172
0,5010,2334,6,1173
3,5011,2335,6,1174
4,5010,2336,6,1195
0,3210,2337,6,1196
0,5003,2338,6,1197
1,3800,2339,6,1198
3,5010,2340,6,1199
1,3410,2341,7,0
0,3210,2342,7,1
1,3810,2343,7,2
1,3210,2344,7,3
1,3000,2345,7,4
0,3410,2346,7,5
1,3800,2347,7,6
1,3200,2348,7,7
1,3000,2349,7,8
1,3030,2350,7,9
1,3810,2351,7,10
0,3800,2352,7,11
1,3000,2353,7,12
1,3810,2354,7,13
1,3810,2355,7,14
2,3210,2356,7,15
